mean,var,beta_alpha,beta_beta,beta_feasible
0.06212424859,0.00140280571,2.518175026,38.01631968,True
0.06212424859,0.001603206511,2.195637636,33.14704555,True
0.06212424859,0.001803607313,1.944775219,29.35983229,True
0.06212424859,0.002004008114,1.744085282,26.33006163,True
0.06212424859,0.002204408915,1.579884423,23.85115835,True
0.06212424859,0.002404809717,1.443050373,21.78540559,True
0.06212424859,0.002605210518,1.327267714,20.03746094,True
0.06212424859,0.00280561132,1.228025434,18.53922266,True
0.06212424859,0.003006012121,1.142015458,17.24074947,True
0.06212424859,0.003206412922,1.066756729,16.10458543,True
0.06212424859,0.003406813724,1.000351968,15.10208775,True
0.06212424859,0.003607214525,0.9413255129,14.21097869,True
0.06212424859,0.003807615327,0.8885123689,13.41367058,True
0.06212424859,0.004008016128,0.8409805392,12.69609328,True
0.06212424859,0.004208416929,0.7979755504,12.04685668,True
0.06212424859,0.004408817731,0.7588801058,11.45664158,True
0.06212424859,0.004609218532,0.7231842651,10.91774953,True
0.06212424859,0.004809619334,0.6904630777,10.42376516,True
0.06212424859,0.005010020135,0.6603595853,9.969299529,True
0.06212424859,0.005210420936,0.632571746,9.549792796,True
0.06212424859,0.005410821738,0.6068422652,9.161360635,True
0.06212424859,0.005611222539,0.5829506044,8.800673627,True
0.06212424859,0.005811623341,0.5607066444,8.464861585,True
0.06212424859,0.006012024142,0.539945615,8.151437013,True
0.06212424859,0.006212424943,0.5205240068,7.85823338,True
0.06212424859,0.006412825745,0.5023162491,7.583354974,True
0.06212424859,0.006613226546,0.4852119918,7.325135865,True
0.06212424859,0.006813627348,0.4691138673,7.082106115,True
0.06212424859,0.007014028149,0.4539356357,6.852963779,True
0.06212424859,0.007214428951,0.4396006391,6.636551573,True
0.06212424859,0.007414829752,0.4260405072,6.431837324,True
0.06212424859,0.007615230553,0.4131940664,6.237897509,True
0.06212424859,0.007815631355,0.4010064175,6.053903325,True
0.06212424859,0.008016032156,0.3894281509,5.87910885,True
0.06212424859,0.008216432958,0.3784146779,5.712840935,True
0.06212424859,0.008416833759,0.367925656,5.55449054,True
0.06212424859,0.00861723456,0.3579244955,5.403505279,True
0.06212424859,0.008817635362,0.3483779333,5.259382984,True
0.06212424859,0.009018036163,0.3392556627,5.121666125,True
0.06212424859,0.009218436965,0.3305300125,4.989936955,True
0.06212424859,0.009418837766,0.3221756666,4.863813282,True
0.06212424859,0.009619238567,0.3141694185,4.742944762,True
0.06212424859,0.009819639369,0.306489956,4.62700965,True
0.06212424859,0.01002004017,0.2991176719,4.515711943,True
0.06212424859,0.01022044097,0.2920344971,4.408778852,True
0.06212424859,0.01042084177,0.2852237521,4.305958572,True
0.06212424859,0.01062124257,0.2786700163,4.207018303,True
0.06212424859,0.01082164338,0.2723590114,4.111742488,True
0.06212424859,0.01102204418,0.2662774976,4.019931248,True
0.06212424859,0.01122244498,0.2604131808,3.931398981,True
0.06212424859,0.01142284578,0.2547546295,3.84597311,True
0.06212424859,0.01162324658,0.2492912006,3.763492957,True
0.06212424859,0.01182364738,0.2440129727,3.683808743,True
0.06212424859,0.01202404818,0.2389106857,3.606780668,True
0.06212424859,0.01222444899,0.2339756868,3.532278105,True
0.06212424859,0.01242484979,0.2291998814,3.46017885,True
0.06212424859,0.01262525059,0.2245756889,3.39036846,True
0.06212424859,0.01282565139,0.2200960024,3.322739644,True
0.06212424859,0.01302605219,0.2157541525,3.257191716,True
0.06212424859,0.01322645299,0.2115438737,3.193630088,True
0.06212424859,0.01342685379,0.2074592749,3.131965822,True
0.06212424859,0.0136272546,0.2034948113,3.072115211,True
0.06212424859,0.0138276554,0.1996452598,3.013999401,True
0.06212424859,0.0140280562,0.1959056954,2.957544042,True
0.06212424859,0.014228457,0.1922714708,2.902678975,True
0.06212424859,0.0144288578,0.188738197,2.849337937,True
0.06212424859,0.0146292586,0.1853017252,2.797458298,True
0.06212424859,0.0148296594,0.1819581309,2.746980811,True
0.06212424859,0.01503006021,0.1787036992,2.697849391,True
0.06212424859,0.01523046101,0.1755349105,2.650010902,True
0.06212424859,0.01543086181,0.1724484279,2.603414972,True
0.06212424859,0.01563126261,0.1694410859,2.558013809,True
0.06212424859,0.01583166341,0.1665098792,2.513762043,True
0.06212424859,0.01603206421,0.1636519526,2.470616571,True
0.06212424859,0.01623246501,0.1608645921,2.428536419,True
0.06212424859,0.01643286582,0.158145216,2.387482612,True
0.06212424859,0.01663326662,0.1554913671,2.347418054,True
0.06212424859,0.01683366742,0.152900705,2.308307413,True
0.06212424859,0.01703406822,0.1503709997,2.270117023,True
0.06212424859,0.01723446902,0.1479001247,2.232814782,True
0.06212424859,0.01743486982,0.1454860514,2.196370063,True
0.06212424859,0.01763527062,0.1431268435,2.160753634,True
0.06212424859,0.01783567142,0.1408206515,2.125937574,True
0.06212424859,0.01803607223,0.1385657082,2.091895204,True
0.06212424859,0.01823647303,0.136360324,2.058601017,True
0.06212424859,0.01843687383,0.134202883,2.026030618,True
0.06212424859,0.01863727463,0.1320918386,1.994160657,True
0.06212424859,0.01883767543,0.13002571,1.962968781,True
0.06212424859,0.01903807623,0.1280030789,1.932433575,True
0.06212424859,0.01923847703,0.1260225859,1.90253452,True
0.06212424859,0.01943887784,0.1240829278,1.87325194,True
0.06212424859,0.01963927864,0.1221828546,1.844566964,True
0.06212424859,0.01983967944,0.1203211667,1.816461482,True
0.06212424859,0.02004008024,0.1184967126,1.78891811,True
0.06212424859,0.02024048104,0.1167083862,1.761920151,True
0.06212424859,0.02044088184,0.1149551251,1.735451564,True
0.06212424859,0.02064128264,0.1132359079,1.70949693,True
0.06212424859,0.02084168345,0.1115497526,1.684041423,True
0.06212424859,0.02104208425,0.1098957145,1.659070783,True
0.06212424859,0.02124248505,0.1082728846,1.634571288,True
0.06212424859,0.02144288585,0.1066803881,1.610529727,True
0.06212424859,0.02164328665,0.1051173822,1.58693338,True
0.06212424859,0.02184368745,0.1035830553,1.563769994,True
0.06212424859,0.02204408825,0.1020766253,1.54102776,True
0.06212424859,0.02224448906,0.1005973381,1.518695296,True
0.06212424859,0.02244488986,0.09914446682,1.496761626,True
0.06212424859,0.02264529066,0.09771731006,1.475216162,True
0.06212424859,0.02284569146,0.09631519113,1.45404869,True
0.06212424859,0.02304609226,0.09493745688,1.433249347,True
0.06212424859,0.02324649306,0.09358347666,1.412808613,True
0.06212424859,0.02344689386,0.09225264141,1.392717294,True
0.06212424859,0.02364729467,0.09094436269,1.372966505,True
0.06212424859,0.02384769547,0.08965807184,1.353547663,True
0.06212424859,0.02404809627,0.08839321917,1.334452468,True
0.06212424859,0.02424849707,0.08714927317,1.315672896,True
0.06212424859,0.02444889787,0.08592571971,1.297201186,True
0.06212424859,0.02464929867,0.08472206144,1.279029829,True
0.06212424859,0.02484969947,0.08353781701,1.261151558,True
0.06212424859,0.02505010028,0.08237252049,1.24355934,True
0.06212424859,0.02525050108,0.08122572074,1.226246363,True
0.06212424859,0.02545090188,0.08009698083,1.209206031,True
0.06212424859,0.02565130268,0.07898587748,1.192431955,True
0.06212424859,0.02585170348,0.07789200053,1.175917942,True
0.06212424859,0.02605210428,0.07681495247,1.15965799,True
0.06212424859,0.02625250508,0.07575434788,1.143646282,True
0.06212424859,0.02645290589,0.07470981307,1.127877176,True
0.06212424859,0.02665330669,0.07368098554,1.112345199,True
0.06212424859,0.02685370749,0.07266751365,1.097045043,True
0.06212424859,0.02705410829,0.07166905615,1.081971556,True
0.06212424859,0.02725450909,0.07068528186,1.067119737,True
0.06212424859,0.02745490989,0.06971586923,1.052484734,True
0.06212424859,0.02765531069,0.06876050606,1.038061832,True
0.06212424859,0.02785571149,0.06781888912,1.023846453,True
0.06212424859,0.0280561123,0.06689072386,1.009834152,True
0.06212424859,0.0282565131,0.06597572405,0.9960206067,True
0.06212424859,0.0284569139,0.06507361157,0.9824016183,True
0.06212424859,0.0286573147,0.06418411605,0.9689731053,True
0.06212424859,0.0288577155,0.06330697463,0.9557310994,True
0.06212424859,0.0290581163,0.06244193172,0.9426717418,True
0.06212424859,0.0292585171,0.06158873871,0.9297912796,True
0.06212424859,0.02945891791,0.06074715376,0.9170860617,True
0.06212424859,0.02965931871,0.05991694159,0.904552536,True
0.06212424859,0.02985971951,0.0590978732,0.8921872455,True
0.06212424859,0.03006012031,0.05828972572,0.8799868256,True
0.06212424859,0.03026052111,0.05749228219,0.8679480006,True
0.06212424859,0.03046092191,0.05670533133,0.8560675813,True
0.06212424859,0.03066132271,0.05592866741,0.8443424615,True
0.06212424859,0.03086172352,0.05516209004,0.832769616,True
0.06212424859,0.03106212432,0.05440540398,0.8213460975,True
0.06212424859,0.03126252512,0.05365841903,0.8100690344,True
0.06212424859,0.03146292592,0.05292094981,0.7989356282,True
0.06212424859,0.03166332672,0.05219281565,0.7879431511,True
0.06212424859,0.03186372752,0.0514738404,0.7770889442,True
0.06212424859,0.03206412832,0.05076385235,0.7663704149,True
0.06212424859,0.03226452913,0.05006268402,0.755785035,True
0.06212424859,0.03246492993,0.0493701721,0.7453303388,True
0.06212424859,0.03266533073,0.04868615725,0.7350039211,True
0.06212424859,0.03286573153,0.04801048404,0.7248034354,True
0.06212424859,0.03306613233,0.04734300082,0.7147265918,True
0.06212424859,0.03326653313,0.04668355956,0.7047711561,True
0.06212424859,0.03346693393,0.0460320158,0.6949349471,True
0.06212424859,0.03366733474,0.04538822851,0.6852158358,True
0.06212424859,0.03386773554,0.04475206001,0.6756117436,True
0.06212424859,0.03406813634,0.04412337584,0.6661206407,True
0.06212424859,0.03426853714,0.04350204471,0.6567405449,True
0.06212424859,0.03446893794,0.04288793835,0.6474695199,True
0.06212424859,0.03466933874,0.0422809315,0.6383056744,True
0.06212424859,0.03486973954,0.04168090173,0.6292471605,True
0.06212424859,0.03507014035,0.04108772944,0.6202921725,True
0.06212424859,0.03527054115,0.04050129775,0.6114389457,True
0.06212424859,0.03547094195,0.0399214924,0.6026857553,True
0.06212424859,0.03567134275,0.03934820173,0.5940309154,True
0.06212424859,0.03587174355,0.03878131653,0.5854727776,True
0.06212424859,0.03607214435,0.03822073006,0.5770097303,True
0.06212424859,0.03627254515,0.03766633791,0.5686401973,True
0.06212424859,0.03647294596,0.03711803799,0.5603626371,True
0.06212424859,0.03667334676,0.03657573041,0.5521755421,True
0.06212424859,0.03687374756,0.03603931749,0.5440774373,True
0.06212424859,0.03707414836,0.03550870362,0.5360668795,True
0.06212424859,0.03727454916,0.03498379527,0.5281424568,True
0.06212424859,0.03747494996,0.03446450092,0.5203027873,True
0.06212424859,0.03767535076,0.03395073098,0.5125465185,True
0.06212424859,0.03787575157,0.03344239775,0.5048723266,True
0.06212424859,0.03807615237,0.03293941541,0.4972789157,True
0.06212424859,0.03827655317,0.03244169989,0.4897650169,True
0.06212424859,0.03847695397,0.03194916891,0.4823293879,True
0.06212424859,0.03867735477,0.03146174188,0.4749708121,True
0.06212424859,0.03887775557,0.03097933987,0.4676880979,True
0.06212424859,0.03907815637,0.03050188557,0.4604800781,True
0.06212424859,0.03927855717,0.03002930325,0.4533456096,True
0.06212424859,0.03947895798,0.02956151872,0.4462835723,True
0.06212424859,0.03967935878,0.0290984593,0.4392928687,True
0.06212424859,0.03987975958,0.02864005373,0.4323724233,True
0.06212424859,0.04008016038,0.02818623222,0.4255211825,True
0.06212424859,0.04028056118,0.02773692635,0.4187381132,True
0.06212424859,0.04048096198,0.02729206904,0.412022203,True
0.06212424859,0.04068136278,0.02685159457,0.4053724594,True
0.06212424859,0.04088176359,0.02641543848,0.3987879093,True
0.06212424859,0.04108216439,0.02598353757,0.3922675988,True
0.06212424859,0.04128256519,0.02555582987,0.3858105923,True
0.06212424859,0.04148296599,0.02513225461,0.3794159723,True
0.06212424859,0.04168336679,0.0247127522,0.373082839,True
0.06212424859,0.04188376759,0.02429726415,0.3668103099,True
0.06212424859,0.04208416839,0.02388573314,0.3605975191,True
0.06212424859,0.0422845692,0.0234781029,0.3544436174,True
0.06212424859,0.04248497,0.02307431822,0.3483477713,True
0.06212424859,0.0426853708,0.02267432495,0.3423091632,True
0.06212424859,0.0428857716,0.02227806994,0.3363269908,True
0.06212424859,0.0430861724,0.02188550101,0.3304004664,True
0.06212424859,0.0432865732,0.02149656699,0.3245288172,True
0.06212424859,0.043486974,0.02111121761,0.3187112847,True
0.06212424859,0.04368737481,0.02072940355,0.312947124,True
0.06212424859,0.04388777561,0.02035107637,0.307235604,True
0.06212424859,0.04408817641,0.01997618853,0.301576007,True
0.06212424859,0.04428857721,0.01960469334,0.295967628,True
0.06212424859,0.04448897801,0.01923654495,0.2904097749,True
0.06212424859,0.04468937881,0.01887169834,0.2849017681,True
0.06212424859,0.04488977961,0.0185101093,0.2794429399,True
0.06212424859,0.04509018042,0.01815173437,0.2740326346,True
0.06212424859,0.04529058122,0.01779653091,0.2686702081,True
0.06212424859,0.04549098202,0.01744445699,0.2633550277,True
0.06212424859,0.04569138282,0.01709547144,0.2580864717,True
0.06212424859,0.04589178362,0.0167495338,0.2528639292,True
0.06212424859,0.04609218442,0.01640660431,0.2476868002,True
0.06212424859,0.04629258522,0.01606664391,0.2425544948,True
0.06212424859,0.04649298603,0.0157296142,0.2374664334,True
0.06212424859,0.04669338683,0.01539547745,0.2324220463,True
0.06212424859,0.04689378763,0.01506419657,0.2274207737,True
0.06212424859,0.04709418843,0.01473573511,0.2224620651,True
0.06212424859,0.04729458923,0.01441005721,0.2175453795,True
0.06212424859,0.04749499003,0.01408712765,0.2126701848,True
0.06212424859,0.04769539083,0.01376691178,0.2078359582,True
0.06212424859,0.04789579164,0.01344937555,0.2030421854,True
0.06212424859,0.04809619244,0.01313448545,0.1982883606,True
0.06212424859,0.04829659324,0.01282220854,0.1935739867,True
0.06212424859,0.04849699404,0.01251251244,0.1888985746,True
0.06212424859,0.04869739484,0.01220536528,0.1842616432,True
0.06212424859,0.04889779564,0.01190073571,0.1796627195,True
0.06212424859,0.04909819644,0.01159859292,0.175101338,True
0.06212424859,0.04929859725,0.01129890657,0.1705770409,True
0.06212424859,0.04949899805,0.01100164684,0.1660893778,True
0.06212424859,0.04969939885,0.01070678436,0.1616379055,True
0.06212424859,0.04989979965,0.01041429025,0.157222188,True
0.06212424859,0.05010020045,0.01012413609,0.1528417963,True
0.06212424859,0.05030060125,0.009836293923,0.148496308,True
0.06212424859,0.05050100205,0.009550736216,0.1441853078,True
0.06212424859,0.05070140285,0.009267435881,0.1399083866,True
0.06212424859,0.05090180366,0.008986366258,0.135665142,True
0.06212424859,0.05110220446,0.008707501102,0.1314551777,True
0.06212424859,0.05130260526,0.00843081458,0.1272781038,True
0.06212424859,0.05150300606,0.008156281261,0.1231335363,True
0.06212424859,0.05170340686,0.007883876107,0.1190210972,True
0.06212424859,0.05190380766,0.007613574468,0.1149404144,True
0.06212424859,0.05210420846,0.007345352072,0.1108911214,True
0.06212424859,0.05230460927,0.00707918502,0.1068728575,True
0.06212424859,0.05250501007,0.006815049778,0.1028852674,True
0.06212424859,0.05270541087,0.006552923168,0.09892800122,True
0.06212424859,0.05290581167,0.006292782367,0.09500071429,True
0.06212424859,0.05310621247,0.006034604892,0.09110306726,True
0.06212424859,0.05330661327,0.005778368601,0.08723472584,True
0.06212424859,0.05350701407,0.005524051683,0.08339536076,True
0.06212424859,0.05370741488,0.005271632653,0.07958464766,True
0.06212424859,0.05390781568,0.005021090344,0.07580226701,True
0.06212424859,0.05410821648,0.004772403904,0.07204790398,True
0.06212424859,0.05430861728,0.004525552788,0.06832124843,True
0.06212424859,0.05450901808,0.004280516754,0.06462199476,True
0.06212424859,0.05470941888,0.004037275856,0.06094984186,True
0.06212424859,0.05490981968,0.003795810439,0.05730449298,True
0.06212424859,0.05511022049,0.003556101133,0.05368565574,True
0.06212424859,0.05531062129,0.003318128852,0.05009304195,True
0.06212424859,0.05551102209,0.003081874783,0.04652636761,True
0.06212424859,0.05571142289,0.002847320382,0.0429853528,True
0.06212424859,0.05591182369,0.002614447376,0.03946972161,True
0.06212424859,0.05611222449,0.002383237748,0.03597920207,True
0.06212424859,0.05631262529,0.00215367374,0.03251352608,True
0.06212424859,0.0565130261,0.001925737845,0.02907242936,True
0.06212424859,0.0567134269,0.001699412805,0.02565565134,True
0.06212424859,0.0569138277,0.001474681604,0.02226293514,True
0.06212424859,0.0571142285,0.001251527463,0.01889402748,True
0.06212424859,0.0573146293,0.001029933841,0.0155486786,True
0.06212424859,0.0575150301,0.0008098844251,0.01222664227,True
0.06212424859,0.0577154309,0.0005913631302,0.008927675629,True
0.06212424859,0.05791583171,0.0003743540935,0.005651539209,True
0.06212424859,0.05811623251,0.0001588416708,0.002397996833,True
0.06412825661,1e-10,38487101.11,561671131,True
0.06412825661,0.0002004009014,19.14092567,279.3378835,True
0.06412825661,0.0004008017028,9.538401101,139.2010409,True
0.06412825661,0.0006012025042,6.337558514,92.48874442,True
0.06412825661,0.0008016033056,4.737137021,69.13259329,True
0.06412825661,0.001002004107,3.776884061,55.11890169,True
0.06412825661,0.001202404908,3.136715395,45.77644022,True
0.06412825661,0.00140280571,2.679452049,39.10325328,True
0.06412825661,0.001603206511,2.336504532,34.09836296,True
0.06412825661,0.001803607313,2.06976757,30.20567043,True
0.06412825661,0.002004008114,1.856377998,27.09151637,True
0.06412825661,0.002204408915,1.681786528,24.54357211,True
0.06412825661,0.002404809717,1.536293636,22.42028521,True
0.06412825661,0.002605210518,1.413184264,20.62365782,True
0.06412825661,0.00280561132,1.307661945,19.08369148,True
0.06412825661,0.003006012121,1.216209268,17.74905398,True
0.06412825661,0.003206412922,1.136188175,16.58124616,True
0.06412825661,0.003406813724,1.065581328,15.55082749,True
0.06412825661,0.003607214525,1.002819686,14.63489978,True
0.06412825661,0.003807615327,0.946664533,13.81538551,True
0.06412825661,0.004008016128,0.8961248948,13.07782266,True
0.06412825661,0.004208416929,0.8503985553,12.4105039,True
0.06412825661,0.004408817731,0.8088291557,11.80385047,True
0.06412825661,0.004609218532,0.7708744864,11.24994952,True
0.06412825661,0.004809619334,0.7360827062,10.74220698,True
0.06412825661,0.005010020135,0.7040742683,10.27508384,True
0.06412825661,0.005210420936,0.6745280179,9.843893246,True
0.06412825661,0.005410821738,0.6471703786,9.444642699,True
0.06412825661,0.005611222539,0.6217668564,9.073910047,True
0.06412825661,0.005811623341,0.5981153012,8.728745163,True
0.06412825661,0.006012024142,0.5760405163,8.406591272,True
0.06412825661,0.006212424943,0.5553899111,8.105221502,True
0.06412825661,0.006412825745,0.5360299686,7.822687342,True
0.06412825661,0.006613226546,0.517843356,7.557276465,True
0.06412825661,0.006813627348,0.5007265441,7.307477992,True
0.06412825661,0.007014028149,0.4845878358,7.071953717,True
0.06412825661,0.007214428951,0.4693457223,6.849514124,True
0.06412825661,0.007414829752,0.4549275068,6.639098293,True
0.06412825661,0.007615230553,0.4412681448,6.439756979,True
0.06412825661,0.007815631355,0.4283092629,6.250638296,True
0.06412825661,0.008016032156,0.4159983251,6.070975547,True
0.06412825661,0.008216432958,0.4042879208,5.900076835,True
0.06412825661,0.008416833759,0.3931351548,5.737316156,True
0.06412825661,0.00861723456,0.3825011221,5.582125742,True
0.06412825661,0.008817635362,0.3723504545,5.433989437,True
0.06412825661,0.009018036163,0.3626509277,5.292436968,True
0.06412825661,0.009218436965,0.3533731194,5.157038954,True
0.06412825661,0.009418837766,0.3444901115,5.027402557,True
0.06412825661,0.009619238567,0.335977229,4.903167677,True
0.06412825661,0.009819639369,0.327811811,4.784003609,True
0.06412825661,0.01002004017,0.3199730097,4.669606103,True
0.06412825661,0.01022044097,0.3124416124,4.559694774,True
0.06412825661,0.01042084177,0.3051998842,4.454010803,True
0.06412825661,0.01062124257,0.2982314288,4.352314907,True
0.06412825661,0.01082164338,0.2915210643,4.254385526,True
0.06412825661,0.01102204418,0.2850547131,4.160017212,True
0.06412825661,0.01122244498,0.278819303,4.069019196,True
0.06412825661,0.01142284578,0.2728026792,3.981214093,True
0.06412825661,0.01162324658,0.2669935251,3.896436752,True
0.06412825661,0.01182364738,0.2613812916,3.814533218,True
0.06412825661,0.01202404818,0.2559561325,3.735359803,True
0.06412825661,0.01222444899,0.2507088475,3.658782237,True
0.06412825661,0.01242484979,0.2456308297,3.584674916,True
0.06412825661,0.01262525059,0.2407140189,3.512920207,True
0.06412825661,0.01282565139,0.2359508583,3.443407834,True
0.06412825661,0.01302605219,0.2313342566,3.376034302,True
0.06412825661,0.01322645299,0.2268575519,3.310702393,True
0.06412825661,0.01342685379,0.2225144802,3.24732069,True
0.06412825661,0.0136272546,0.2182991458,3.185803155,True
0.06412825661,0.0138276554,0.2142059951,3.126068736,True
0.06412825661,0.0140280562,0.2102297915,3.068041015,True
0.06412825661,0.014228457,0.2063655937,3.011647878,True
0.06412825661,0.0144288578,0.2026087347,2.956821217,True
0.06412825661,0.0146292586,0.1989548033,2.903496657,True
0.06412825661,0.0148296594,0.1953996269,2.8516133,True
0.06412825661,0.01503006021,0.1919392551,2.8011135,True
0.06412825661,0.01523046101,0.1885699458,2.751942642,True
0.06412825661,0.01543086181,0.185288151,2.704048949,True
0.06412825661,0.01563126261,0.1820905047,2.657383299,True
0.06412825661,0.01583166341,0.1789738116,2.611899058,True
0.06412825661,0.01603206421,0.1759350357,2.567551924,True
0.06412825661,0.01623246501,0.1729712914,2.52429978,True
0.06412825661,0.01643286582,0.1700798335,2.482102566,True
0.06412825661,0.01663326662,0.1672580493,2.440922153,True
0.06412825661,0.01683366742,0.1645034504,2.400722226,True
0.06412825661,0.01703406822,0.1618136657,2.36146818,True
0.06412825661,0.01723446902,0.159186434,2.323127018,True
0.06412825661,0.01743486982,0.1566195985,2.285667262,True
0.06412825661,0.01763527062,0.1541111002,2.249058865,True
0.06412825661,0.01783567142,0.1516589726,2.213273128,True
0.06412825661,0.01803607223,0.1492613367,2.17828263,True
0.06412825661,0.01823647303,0.1469163962,2.144061153,True
0.06412825661,0.01843687383,0.1446224326,2.110583622,True
0.06412825661,0.01863727463,0.1423778015,2.077826037,True
0.06412825661,0.01883767543,0.1401809286,2.045765423,True
0.06412825661,0.01903807623,0.1380303056,2.014379769,True
0.06412825661,0.01923847703,0.1359244872,1.983647982,True
0.06412825661,0.01943887784,0.1338620878,1.953549841,True
0.06412825661,0.01963927864,0.1318417782,1.924065947,True
0.06412825661,0.01983967944,0.1298622829,1.895177688,True
0.06412825661,0.02004008024,0.1279223775,1.866867194,True
0.06412825661,0.02024048104,0.1260208861,1.839117303,True
0.06412825661,0.02044088184,0.1241566788,1.811911529,True
0.06412825661,0.02064128264,0.1223286697,1.785234021,True
0.06412825661,0.02084168345,0.1205358147,1.759069543,True
0.06412825661,0.02104208425,0.1187771093,1.733403435,True
0.06412825661,0.02124248505,0.1170515869,1.708221594,True
0.06412825661,0.02144288585,0.1153583174,1.683510442,True
0.06412825661,0.02164328665,0.1136964047,1.659256903,True
0.06412825661,0.02184368745,0.1120649858,1.635448384,True
0.06412825661,0.02204408825,0.110463229,1.612072746,True
0.06412825661,0.02224448906,0.1088903328,1.589118291,True
0.06412825661,0.02244488986,0.1073455239,1.566573738,True
0.06412825661,0.02264529066,0.1058280569,1.544428202,True
0.06412825661,0.02284569146,0.104337212,1.522671185,True
0.06412825661,0.02304609226,0.1028722949,1.501292551,True
0.06412825661,0.02324649306,0.101432635,1.480282514,True
0.06412825661,0.02344689386,0.1000175846,1.459631623,True
0.06412825661,0.02364729467,0.09862651819,1.439330748,True
0.06412825661,0.02384769547,0.09725883101,1.419371063,True
0.06412825661,0.02404809627,0.09591393862,1.39974404,True
0.06412825661,0.02424849707,0.09459127585,1.38044143,True
0.06412825661,0.02444889787,0.09329029608,1.361455256,True
0.06412825661,0.02464929867,0.09201047046,1.342777801,True
0.06412825661,0.02484969947,0.09075128718,1.324401595,True
0.06412825661,0.02505010028,0.08951225083,1.306319409,True
0.06412825661,0.02525050108,0.08829288173,1.288524241,True
0.06412825661,0.02545090188,0.08709271529,1.271009312,True
0.06412825661,0.02565130268,0.08591130146,1.253768054,True
0.06412825661,0.02585170348,0.08474820411,1.236794102,True
0.06412825661,0.02605210428,0.08360300057,1.220081288,True
0.06412825661,0.02625250508,0.08247528105,1.203623631,True
0.06412825661,0.02645290589,0.0813646482,1.187415333,True
0.06412825661,0.02665330669,0.08027071659,1.171450768,True
0.06412825661,0.02685370749,0.07919311231,1.155724481,True
0.06412825661,0.02705410829,0.07813147255,1.140231176,True
0.06412825661,0.02725450909,0.07708544513,1.124965713,True
0.06412825661,0.02745490989,0.07605468819,1.109923104,True
0.06412825661,0.02765531069,0.07503886975,1.095098504,True
0.06412825661,0.02785571149,0.07403766741,1.080487207,True
0.06412825661,0.0280561123,0.07305076795,1.066084643,True
0.06412825661,0.0282565131,0.07207786707,1.051886371,True
0.06412825661,0.0284569139,0.07111866902,1.037888074,True
0.06412825661,0.0286573147,0.07017288633,1.024085558,True
0.06412825661,0.0288577155,0.06924023951,1.010474744,True
0.06412825661,0.0290581163,0.06832045678,0.9970516645,True
0.06412825661,0.0292585171,0.06741327381,0.9838124632,True
0.06412825661,0.02945891791,0.06651843347,0.970753387,True
0.06412825661,0.02965931871,0.06563568557,0.9578707848,True
0.06412825661,0.02985971951,0.06476478663,0.9451611034,True
0.06412825661,0.03006012031,0.06390549968,0.9326208845,True
0.06412825661,0.03026052111,0.06305759401,0.9202467612,True
0.06412825661,0.03046092191,0.062220845,0.9080354553,True
0.06412825661,0.03066132271,0.06139503388,0.8959837743,True
0.06412825661,0.03086172352,0.06057994758,0.8840886086,True
0.06412825661,0.03106212432,0.05977537852,0.872346929,True
0.06412825661,0.03126252512,0.05898112445,0.8607557837,True
0.06412825661,0.03146292592,0.05819698827,0.8493122963,True
0.06412825661,0.03166332672,0.05742277786,0.8380136631,True
0.06412825661,0.03186372752,0.05665830595,0.8268571512,True
0.06412825661,0.03206412832,0.05590338994,0.8158400956,True
0.06412825661,0.03226452913,0.05515785176,0.8049598979,True
0.06412825661,0.03246492993,0.05442151776,0.7942140236,True
0.06412825661,0.03266533073,0.05369421853,0.7836000005,True
0.06412825661,0.03286573153,0.05297578881,0.7731154167,True
0.06412825661,0.03306613233,0.05226606733,0.7627579188,True
0.06412825661,0.03326653313,0.0515648967,0.7525252101,True
0.06412825661,0.03346693393,0.05087212333,0.7424150487,True
0.06412825661,0.03366733474,0.05018759726,0.7324252464,True
0.06412825661,0.03386773554,0.04951117209,0.7225536666,True
0.06412825661,0.03406813634,0.04884270487,0.712798223,True
0.06412825661,0.03426853714,0.04818205597,0.7031568782,True
0.06412825661,0.03446893794,0.04752908904,0.6936276421,True
0.06412825661,0.03466933874,0.04688367086,0.6842085705,True
0.06412825661,0.03486973954,0.04624567128,0.6748977641,True
0.06412825661,0.03507014035,0.04561496312,0.665693367,True
0.06412825661,0.03527054115,0.0449914221,0.6565935652,True
0.06412825661,0.03547094195,0.04437492674,0.6475965861,True
0.06412825661,0.03567134275,0.0437653583,0.6387006967,True
0.06412825661,0.03587174355,0.04316260067,0.6299042026,True
0.06412825661,0.03607214435,0.04256654036,0.6212054474,True
0.06412825661,0.03627254515,0.04197706634,0.612602811,True
0.06412825661,0.03647294596,0.04139407006,0.6040947091,True
0.06412825661,0.03667334676,0.04081744533,0.5956795919,True
0.06412825661,0.03687374756,0.04024708826,0.5873559433,True
0.06412825661,0.03707414836,0.0396828972,0.5791222802,True
0.06412825661,0.03727454916,0.03912477272,0.570977151,True
0.06412825661,0.03747494996,0.03857261749,0.5629191356,True
0.06412825661,0.03767535076,0.03802633624,0.5549468437,True
0.06412825661,0.03787575157,0.03748583575,0.5470589147,True
0.06412825661,0.03807615237,0.03695102474,0.5392540165,True
0.06412825661,0.03827655317,0.03642181385,0.531530845,True
0.06412825661,0.03847695397,0.03589811556,0.5238881232,True
